,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Prion diseases,0.5381717585109655,2.6397451140261063,0.0,0.0,0.0,23/29,30.64%,C1QB;MAPK3;HSPA1A;PRKACG;BAX;MAP2K2;C8B;PRKACB;NOTCH1;C9;SOD1;EGR1;C8A;IL6;ELK1;FYN;MAPK1;NCAM1;C7;MAP2K1;C5;C1QA;C1QC
1,prerank,JAK-STAT signaling pathway,0.3171838929075798,2.2298739037895086,0.0,0.0071049510370415426,0.014,89/138,39.27%,AKT1;CSF2RA;CSF3R;IL17D;IL4R;IL2RB;IL11;IL6ST;IFNGR1;CCND2;STAT6;IFNA21;STAM2;IL21R;PRL;CRLF2;CREBBP;MCL1;IL23R;LIF;GHR;STAT1;IFNL3;BCL2L1;OSMR;IL12RB1;IL21;JAK2;PIK3CA;IL10RB;IL6;IL2RG;SOCS2;EP300;IL2;IFNA8;CTF1;SOCS4;PIK3R1;EGFR;SOS1;IFNAR1;IL15;BCL2;CSF3;IL9;IL7R;IL4;CISH;SOCS1;PTPN2;CSF2;SOCS3;IL13RA1;PIM1;CCND3;EPO;IFNA2;IL13;IFNA7;AOX1;MPL;IL2RA;TYK2;IL6R;IL3RA;FHL1;JAK3;IFNA1;RAF1;MYC;IFNA16;IL5;STAT2;IL13RA2;PTPN11;PRLR;GRB2;IL12B;MTOR;OSM;PDGFRB;CSF2RB;IL23A;IL22;IL15RA;PIK3CD;LEP;STAM
2,prerank,"Valine, leucine and isoleucine degradation",0.4070153520211914,2.219740584448456,0.0,0.006089958031749894,0.018,30/39,40.86%,PCCB;BCAT2;HADH;IVD;ACAT1;ALDH6A1;BCAT1;DLD;ALDH7A1;ABAT;HMGCL;AOX1;ACAT2;ACADSB;ALDH1B1;AGXT2;ACAA1;ACAA2;HADHA;HSD17B10;ALDH3A2;HMGCS1;ALDH9A1;ACADM;ACAD8;EHHADH;MCCC1;IL4I1;OXCT1;MCCC2
3,prerank,Cytokine-cytokine receptor interaction,0.2925873135604499,2.20744945495531,0.0,0.005328713277781157,0.021,185/229,55.81%,CSF2RA;CX3CL1;CSF3R;IL17D;IL4R;CXCR4;IL2RB;IL16;IL11;IL6ST;CXCL1;CD40LG;TNFRSF14;IFNGR1;TNFRSF1A;XCL2;NGFR;IFNA21;CCR5;IL21R;TNFRSF11B;IL18RAP;PRL;CXCR1;CRLF2;TNFRSF21;TNFRSF10C;CCR7;IL23R;LIF;IL26;GHR;IL1RAP;IL36RN;IFNL3;FAS;CD40;LTB;OSMR;CCL8;PPBP;ACVR1;BMP2;IL12RB1;IL21;TNFRSF18;BMPR2;IL10RB;IL6;IL2RG;EDA2R;CCL20;IL17RC;IL2;IFNA8;CCL21;CTF1;NGF;LTBR;CXCL13;IL33;TNFSF13B;CCL4L2;IFNAR1;IL1R2;CXCL8;IL15;IL1R1;CSF3;IL31;IL9;IL7R;IL4;IL27;TNFSF11;AMHR2;ACKR3;CSF2;IL13RA1;TNFSF12;EPO;IFNA2;IL13;CCR4;IL17C;IFNA7;MPL;CCR2;TNFSF13;IL2RA;IL6R;TGFB1;IL3RA;IL17RA;CCL19;LTA;CXCL11;IFNA1;CXCL10;ACVR2A;CCR6;TNFRSF4;CXCL5;CXCL6;IL1RL2;PF4;CCL3L3;TNFSF18;IFNA16;ACVR1B;IL17RB;EDAR;TNFRSF10A;IL5;IL13RA2;TNFRSF13C;TNFSF15;PRLR;IL12B;CXCR6;EDA;TNFSF9;TGFBR1;CD4;CXCL9;OSM;CCR3;TNFRSF6B;CSF2RB;IL23A;IL22;TNFRSF8;IL15RA;TNFRSF19;TNFRSF11A;LEP;CCR9;IFNB1;CXCR2;IFNAR2;TNFRSF25;CD70;TNFRSF10B;IL7;IFNA17;CXCL3;CCL7;CCL11;CCL22;TSLP;CCR1;CNTFR;TGFB2;INHBC;AMH;EPOR;ACVRL1;IL11RA;TNFRSF13B;CCL18;TNFSF14;IL36G;IL10;CXCR5;IL12RB2;IL17F;BMP5;CD27;CCL3;XCR1;IL18;CCL5;TNFRSF1B;BMP4;TNFSF4;CSF1;TNFRSF17;IL25;IL10RA;IFNGR2;GH1;CCL24;IFNG;TNFRSF10D;CCL17
4,prerank,RNA transport,-0.24397407453416048,-2.1580096672124975,0.0,0.005562422744128554,0.008,42/57,41.14%,RBM8A;GEMIN2;EIF2B4;EIF4EBP2;SAP18;EIF4A1;EIF1B;EIF3G;EIF4EBP3;TACC3;NUP93;FXR2;SRRM1;NUP133;PNN;EIF1AX;PABPC1;NCBP1;EIF4B;RPP38;FMR1;CASC3;RAN;EIF2B2;NUP62;EIF2B5;EIF3H;XPO1;NUP160;RAE1;KPNB1;XPOT;NUP85;EIF3J;EIF2B3;EIF2S2;RNPS1;EIF4E;EIF4EBP1;POP4;NUP88;NXF1
5,prerank,Th17 cell differentiation,0.3231044420107434,2.157974601048999,0.0,0.007916945441274862,0.038,69/107,38.17%,IL17D;MAPK3;IL4R;IL2RB;NFKBIE;IL6ST;IFNGR1;STAT6;CD3G;HLA-DRA;JUN;NFKBIA;MAPK8;IL21R;IKBKG;PPP3CA;IL23R;IL1RAP;RELA;MAPK12;STAT1;TBX21;SMAD4;LCK;IL12RB1;IL21;JAK2;HIF1A;SMAD3;HLA-DQB1;IL6;IL2RG;RORA;GATA3;HLA-DMB;IL2;NFATC1;HLA-DRB1;NFATC3;IL1R1;MAPK9;CD247;IL4;MAPK1;HSP90AB1;HLA-DRB5;HSP90AA1;IL2RA;TYK2;IL6R;TGFB1;NFKB1;JAK3;RARA;HLA-DMA;FOS;HLA-DPB1;FOXP3;NFATC2;HLA-DQA1;ZAP70;IRF4;MTOR;TGFBR1;RXRG;CD4;IL23A;IL22;MAPK14
6,prerank,Human T-cell leukemia virus 1 infection,0.2906479194721422,2.1378013089783345,0.0,0.00795077854145125,0.046,126/189,45.27%,CCNA2;TP53;AKT1;MAPK3;NRP1;IL2RB;CREB3L4;CCND2;PRKACG;CD3G;TNFRSF1A;HLA-DRA;JUN;MAP3K14;NFKBIA;BAX;RB1;CDKN2C;CRTC3;MAPK8;POLB;IKBKG;SLC25A4;CDK2;PPP3CA;CREBBP;B2M;MAP2K2;FDPS;RELA;PRKACB;SLC2A1;CD40;CHEK1;MSX1;NRAS;BCL2L1;CDK4;SMAD4;EGR2;LCK;EGR1;TSPO;SMAD3;ADCY7;HLA-DQB1;PIK3CA;IL6;KRAS;IL2RG;EP300;HLA-DMB;IL2;ADCY1;NFATC1;HLA-DRB1;LTBR;NFATC3;SPI1;PIK3R1;ELK1;NFATC4;IL1R2;IL15;KAT2B;ICAM1;CANX;IL1R1;MAPK9;MAPK1;CSF2;CHEK2;HLA-DRB5;ATR;CCND3;HLA-A;ITGB2;FOSL1;IL2RA;TGFB1;NFKB1;PTEN;ADCY9;LTA;MAP2K1;JAK3;HLA-DMA;MYC;FOS;HLA-DPB1;ATM;NFATC2;HLA-DQA1;MSX2;ELK4;BUB1B;TNFRSF13C;CREB3;E2F1;VDAC1;TGFBR1;MAP3K1;CD4;SRF;ETS1;KAT2A;MAP2K4;IL15RA;PIK3CD;HLA-DOA;MAP3K3;ATF4;VDAC2;CDC20;PTTG1;RELB;DLG1;TBP;CDKN2B;CDKN2A;ETS2;NFYB;HLA-DOB;TBPL1;ADCY3;ATF2
7,prerank,Ribosome,-0.2591731137780703,-2.1344658253686886,0.0,0.0038241656365883806,0.011,36/44,49.86%,RPS10;RPL35A;MRPS17;RPS16;RPS3;RPS15A;RPL7;RPS27A;UBA52;RPL13;FAU;RPL15;RPL8;RPS14;RPS5;MRPL18;RPL21;RPL22L1;MRPL12;MRPS16;RPS3A;RPS7;RPS6;MRPS2;RPS2;RPL19;RPL23A;RPL3;RPL37A;RPL26L1;MRPS18A;RSL24D1;RPL37;RPL11;RPS19;RPL23
8,prerank,Cell adhesion molecules (CAMs),0.3158541858457123,2.1251933281949587,0.0,0.007249950037797492,0.049,69/99,44.10%,CD40LG;PTPRM;ITGA6;CLDN11;HLA-DRA;LRRC4C;CD58;MPZ;L1CAM;MPZL1;CDH5;CD6;SELL;CD40;LRRC4;NECTIN3;VCAM1;PTPRF;ITGB8;CD8A;ITGB1;HLA-DQB1;ICAM3;CD274;HLA-DMB;HLA-DRB1;CADM1;JAM3;ITGB7;ICAM1;MAG;ICOSLG;PDCD1LG2;CD34;ICOS;CD99;CTLA4;NCAM1;HLA-DRB5;HLA-A;ITGB2;ICAM2;CD86;ITGA8;CNTN1;ITGAV;CDH3;HLA-DMA;SPN;HLA-DPB1;SDC1;CD8B;HLA-DQA1;CLDN1;PTPRC;ESAM;TIGIT;CD4;SDC4;CD22;CD2;ALCAM;HLA-DOA;VSIR;JAM2;CLDN2;CDH1;SELPLG;HLA-DOB
9,prerank,Neurotrophin signaling pathway,0.31565432918802117,2.1246988437009793,0.0,0.006724328660057175,0.052,66/103,40.98%,TP53;AKT1;MAPK3;NFKBIE;RPS6KA1;CALM1;ARHGDIB;RPS6KA5;JUN;NFKBIA;SHC1;BAX;NGFR;RPS6KA3;MAPK8;BAD;ABL1;MAP2K2;RELA;MAPK12;PRKCD;NRAS;RAC1;MATK;ARHGDIA;PIK3CA;KRAS;NGF;PIK3R1;MAGED1;SOS1;MAP2K7;BCL2;SH2B3;MAPK9;CAMK2A;MAPK1;MAPKAPK2;CRK;IRAK4;BRAF;IRAK3;NFKB1;MAP2K1;CAMK2G;RAF1;RIPK2;PDPK1;PLCG2;NTRK1;MAP3K5;PTPN11;GRB2;IRAK1;NTRK3;CAMK4;MAP3K1;GSK3B;MAPK14;CDC42;PIK3CD;MAP3K3;ATF4;RPS6KA6;PSEN1;NTRK2
