,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Hepatitis B,0.4402600773022437,2.5510932931501333,0.0,0.0,0.0,99/153,30.79%,CREB3L2;STAT3;HRAS;JUN;FAS;IKBKE;BAD;STAT1;DDB2;MYC;SOS2;TP53;JAK2;MAPK14;E2F1;FOS;STAT4;MYD88;MAPK9;FADD;TGFB1;MAPK13;MAPK3;MAP2K1;PIK3CB;IKBKB;STAT2;IFNA16;PIK3R3;PCNA;IFNB1;CREB3;RB1;BCL2;CCNA2;RAF1;MAPK11;IKBKG;TBK1;PIK3CD;TICAM2;TGFBR1;CASP3;SMAD2;AKT1;IFNA14;BID;STAT6;NRAS;NFATC3;ATF2;IRF7;IFNA2;NFATC4;TAB2;JAK3;NFKB1;NFKBIA;GRB2;SMAD4;RELA;BRAF;CREB3L4;TLR4;TYK2;ATF4;PIK3CA;IRAK4;CREB1;EP300;TRAF6;IFNA17;ARAF;IRAK1;TICAM1;IFNA21;CYCS;CHUK;TLR2;IFIH1;MAP2K4;SOS1;TRAF3;APAF1;PRKCA;IFNAR1;MAP2K3;AKT3;PTK2B;MAPK8;SMAD3;CCNE1;NFATC1;BAX;PRKCG;JAK1;MAP3K1;CDK2;EGR2
1,prerank,Measles,0.43580613577234006,2.4611124819929926,0.0,0.0,0.0,90/126,35.74%,STAT3;NFKBIB;JUN;EIF2AK1;TNFAIP3;FAS;IKBKE;BAD;STAT1;CDKN1B;TP53;HSPA1A;FOS;MYD88;MAPK9;FADD;FCGR2B;IL12B;PIK3CB;IKBKB;STAT2;IFNA16;PIK3R3;CSNK2B;IFNB1;BCL2;TLR7;IKBKG;TBK1;PIK3CD;CASP3;TRADD;AKT1;IFNA14;BID;CDK6;IRF7;IL2;IFNA2;TAB2;JAK3;NFKB1;CBLB;RCHY1;NFKBIA;RELA;TLR4;CD46;TYK2;PIK3CA;IRAK4;BCL2L1;TRAF6;IFNA17;IRAK1;IFNA21;CYCS;CHUK;CSNK2A1;ADAR;OAS1;HSPA8;HSPA2;TLR2;IFIH1;IL12A;TRAF3;IRF9;APAF1;IFNAR1;CSNK2A2;AKT3;HSPA1B;MAPK8;CCND3;CCNE1;BAX;CDK4;IL1B;JAK1;CDK2;CCND2;MX1;IL2RG;CLEC4M;PIK3R1;TLR9;CD3E;CCND1;AKT2
2,prerank,Prostate cancer,0.4440314535326099,2.399091763363291,0.0,0.0,0.0,65/89,37.03%,CREB3L2;HSP90AB1;HRAS;BAD;MTOR;CDKN1B;FOXO1;SOS2;IGF1R;TP53;ETV5;EGFR;E2F1;ERBB2;MAPK3;MAP2K1;PIK3CB;IKBKB;PIK3R3;CREB3;RB1;BCL2;PDPK1;RAF1;PLAT;IKBKG;PIK3CD;AKT1;HSP90AA1;NRAS;PTEN;NFKB1;NFKBIA;GRB2;RELA;BRAF;CREB3L4;ATF4;PIK3CA;PDGFRA;CREB1;EP300;MDM2;ARAF;CHUK;TCF7L2;SOS1;FGFR2;AKT3;HSP90B1;ZEB1;CCNE1;ERG;CDK2;NKX3-1;PLAU;PIK3R1;MMP9;CTNNB1;CREBBP;CCND1;AKT2;LEF1;KRAS;FGFR1
3,prerank,Proteoglycans in cancer,0.4080881324866223,2.3793166728310307,0.0,0.0,0.0,110/164,37.03%,RPS6KB1;STAT3;HRAS;MET;CTTN;ROCK1;TIAM1;FAS;MTOR;THBS1;MYC;FRS2;SOS2;IGF1R;HIF1A;TP53;PTPN6;FZD9;WNT5A;PLCG2;EGFR;MAPK14;RHOA;PRKACG;TGFB1;MAPK13;ERBB2;MAPK3;IL12B;ERBB3;MAP2K1;PIK3CB;PIK3R3;DCN;PRKACA;FN1;ESR1;PDPK1;RAF1;MAPK11;WNT3;PIK3CD;CASP3;SMAD2;ERBB4;AKT1;PLAUR;ACTG1;NRAS;FGF2;ITGB5;FZD4;ITGB1;PTCH1;CAV3;EIF4B;GPC1;GRB2;RPS6KB2;BRAF;SLC9A1;CAMK2A;TLR4;WNT10B;ACTB;PIK3CA;RDX;SDC2;PPP1CA;CAV1;MDM2;FZD7;VEGFA;ARAF;ITGB3;CAMK2D;CD63;TLR2;MMP2;WNT7B;SOS1;PRKCA;CAMK2G;AKT3;IHH;ARHGEF12;FZD10;RAC1;ITGA2;WNT7A;PRKCG;ITPR3;NANOG;TFAP4;TWIST2;PTK2;PLAU;PIK3R1;PRKACB;WNT9A;MMP9;CTNNB1;HSPG2;CCND1;SMO;AKT2;CDC42;FZD2;KRAS;FGFR1
4,prerank,Toxoplasmosis,0.4273495604121357,2.3507043828836953,0.0,0.00020420318216625544,0.001,70/99,36.88%,STAT3;NFKBIB;GNAI2;BAD;STAT1;IL10RB;HSPA1A;IFNGR1;SOCS1;CD40;JAK2;MAPK14;CIITA;MYD88;MAPK9;TGFB1;MAPK13;MAPK3;IL12B;IKBKB;IFNG;HLA-DMB;GNAI3;BCL2;ALOX5;PDPK1;MAPK11;IKBKG;CASP3;HLA-DPA1;AKT1;ITGB1;TAB2;NFKB1;TNFRSF1A;NFKBIA;RELA;TLR4;TYK2;IRAK4;BCL2L1;TRAF6;ITGA6;LAMB3;IRAK1;CYCS;CHUK;HLA-DPB1;IRGM;HSPA8;PIK3R5;HSPA2;TLR2;IL12A;MAP2K3;AKT3;HLA-DOB;HSPA1B;MAPK8;JAK1;LAMB1;CD40LG;HLA-DRB3;LAMA3;HLA-DRB5;TGFB3;GNAI1;AKT2;PIK3CG;HLA-DRA
5,prerank,Relaxin signaling pathway,0.4225585812357201,2.3259846087674134,0.0,0.00017016931847187953,0.001,79/103,43.23%,CREB3L2;HRAS;GNAI2;JUN;ADCY6;SOS2;EDN1;EGFR;MAPK14;ADCY3;FOS;PRKACG;MAPK9;TGFB1;MAPK13;MAPK3;MAP2K1;PIK3CB;PIK3R3;PRKACA;CREB3;GNAI3;RAF1;MAPK11;ADCY7;PIK3CD;TGFBR1;SMAD2;AKT1;NRAS;ATF2;NFKB1;GNG7;NFKBIA;GRB2;VEGFB;RELA;CREB3L4;ATF4;RXFP1;PIK3CA;MMP13;GNAS;CREB1;VEGFA;ADCY9;MMP2;GNB4;MAP2K4;SOS1;GNG11;PRKCA;PLCB1;EDNRB;AKT3;GNG12;MAPK8;SMAD3;SHC1;PLCB3;VEGFC;PIK3R1;COL1A2;PRKACB;ACTA2;GNG5;MMP9;GNA15;GNAI1;AKT2;KRAS;TGFBR2;ADCY2;MMP1;MAP2K7;GNB2;GNG4;GNGT2;COL4A3
6,prerank,Estrogen signaling pathway,0.41477756275586536,2.28613143156157,0.0,0.00014585941583303958,0.001,67/98,37.76%,CREB3L2;HSP90AB1;HRAS;GNAI2;JUN;ADCY6;SOS2;HSPA1A;EGFR;ADCY3;FOS;PRKACG;MAPK3;MAP2K1;PIK3CB;PIK3R3;PRKACA;CREB3;GNAI3;BCL2;ESR1;KCNJ5;PRKCD;RAF1;ADCY7;PIK3CD;OPRM1;AKT1;HSP90AA1;NRAS;ATF2;GRB2;ESR2;NCOA3;CREB3L4;CALM3;ATF4;PIK3CA;GNAS;CREB1;ADCY9;PGR;HSPA8;HSPA2;MMP2;SOS1;PLCB1;AKT3;HSPA1B;HSP90B1;GABBR1;SHC1;POMC;RARA;PLCB3;GPER1;ITPR3;PIK3R1;PRKACB;MMP9;GRM1;GNAI1;AKT2;NCOA1;KRAS;KRT19;GABBR2
7,prerank,Chronic myeloid leukemia,0.4335397816801795,2.2846950492573153,0.0,0.00012762698885390963,0.001,51/71,38.13%,HRAS;BAD;CDKN1B;CRKL;DDB2;MYC;SOS2;TP53;E2F1;ABL1;TGFB1;MAPK3;MAP2K1;PIK3CB;IKBKB;PIK3R3;RB1;RAF1;IKBKG;MECOM;PIK3CD;TGFBR1;AKT1;NRAS;CDK6;NFKB1;NFKBIA;GRB2;SMAD4;RELA;BRAF;PIK3CA;BCL2L1;MDM2;ARAF;CHUK;RUNX1;SOS1;AKT3;SMAD3;SHC1;BAX;CDK4;HDAC1;PIK3R1;TGFB3;CCND1;AKT2;KRAS;STAT5A;TGFBR2
8,prerank,B cell receptor signaling pathway,0.4405933162029755,2.279486853442548,0.0,0.00011344621231458636,0.001,52/68,40.47%,NFKBIB;HRAS;JUN;SOS2;INPP5D;PTPN6;PLCG2;LYN;FOS;MAPK3;FCGR2B;MAP2K1;PIK3CB;IKBKB;CARD11;PIK3R3;SYK;RAF1;NFKBIE;IKBKG;PIK3CD;AKT1;NRAS;NFATC3;CD19;MALT1;CD79B;NFKB1;CD81;NFKBIA;GRB2;RELA;PIK3CA;VAV1;CD72;CD79A;CHUK;PPP3CA;PPP3CC;SOS1;AKT3;BLNK;RAC1;NFATC1;PIK3R1;RAC3;AKT2;KRAS;VAV3;PPP3R2;BTK;GSK3B
9,prerank,Neurotrophin signaling pathway,0.40817423114307644,2.265465427847758,0.0,0.00010210159108312772,0.001,76/103,41.64%,NGFR;NFKBIB;HRAS;RPS6KA1;JUN;IRAK2;BAD;CRKL;IRS1;FRS2;SOS2;TP53;NTRK3;MAP3K5;PLCG2;MAPK14;RHOA;ABL1;MAPK9;MAPK13;MAPK3;SH2B3;MAP2K1;PIK3CB;IKBKB;PIK3R3;BCL2;PDPK1;PRKCD;RAF1;MAPK11;NFKBIE;MAPKAPK2;PIK3CD;AKT1;NRAS;RAP1A;NFKB1;SORT1;NFKBIA;NTRK1;GRB2;RELA;BRAF;CAMK2A;CALM3;ATF4;PIK3CA;IRAK4;TRAF6;FOXO3;IRAK1;CAMK2D;SOS1;CAMK2G;AKT3;MAPK8;MAGED1;RAC1;SHC1;BAX;MAP3K1;PIK3R1;MAPK7;MATK;AKT2;CDC42;KRAS;RPS6KA5;PSEN2;PLCG1;ZNF274;GSK3B;MAP2K7;PRDM4;MAP2K5
10,prerank,Chagas disease (American trypanosomiasis),0.4126704894209259,2.249562892090876,0.0,9.281962825738884e-05,0.001,69/97,38.93%,GNAI2;JUN;FAS;CCL5;CFLAR;C3;IFNGR1;KNG1;MAPK14;FOS;MYD88;MAPK9;FADD;TGFB1;MAPK13;MAPK3;IL12B;PIK3CB;IKBKB;PIK3R3;IFNG;IFNB1;GNAI3;MAPK11;IKBKG;PIK3CD;TGFBR1;SMAD2;AKT1;IL2;NFKB1;TNFRSF1A;NFKBIA;RELA;CCL2;TLR4;PIK3CA;PPP2R1A;IRAK4;GNAS;TRAF6;IRAK1;TICAM1;CHUK;TLR2;MAP2K4;IL12A;CD247;PLCB1;AKT3;MAPK8;SMAD3;PPP2CB;BDKRB2;PLCB3;IL1B;PIK3R1;GNA11;TLR9;GNA15;CD3E;TGFB3;PPP2R2D;GNAI1;AKT2;IL6;TGFBR2;TLR6;PPP2R2A
11,prerank,Longevity regulating pathway,0.4149100587238331,2.246413851726062,0.0,8.508465923593976e-05,0.001,55/85,33.68%,CREB3L2;RPS6KB1;HRAS;ADCY6;MTOR;IRS1;FOXO1;EIF4E;PPARG;PRKAG1;PPARGC1A;IGF1R;RPTOR;TP53;HSPA1A;ADCY3;PRKAG2;CAT;PRKACG;STK11;PIK3CB;PIK3R3;PRKACA;CREB3;ADCY7;PIK3CD;AKT1;NRAS;ATF2;NFKB1;INSR;TSC2;RPS6KB2;RELA;CREB3L4;ATF4;PIK3CA;CREB1;FOXO3;RHEB;ADCY9;PRKAA1;HSPA8;HSPA2;CAMKK2;AKT3;IRS2;HSPA1B;SOD1;BAX;PRKAG3;HDAC1;EIF4EBP1;PIK3R1;PRKACB
12,prerank,Epstein-Barr virus infection,0.38416873902035403,2.244041956995376,0.0,7.853968544855978e-05,0.001,105/174,32.14%,STAT3;NFKBIB;JUN;TNFAIP3;FAS;IKBKE;STAT1;CDKN1B;DDB2;MYC;MAP3K14;TP53;PLCG2;CD40;ICAM1;MAPK14;LYN;E2F1;TRAF5;MYD88;MAPK9;FADD;MAPK13;HLA-A;PIK3CB;IKBKB;USP7;STAT2;HES1;IFNA16;PIK3R3;HLA-DMB;IFNB1;RB1;SYK;BCL2;SKP2;RIPK1;CCNA2;MAPK11;NFKBIE;IKBKG;TBK1;TAP2;PIK3CD;PSMD1;B2M;CASP3;HLA-DPA1;TRADD;AKT1;IFNA14;BID;CDK6;IRF7;CD19;IFNA2;NFKB2;TAB2;JAK3;NFKB1;ITGAL;NFKBIA;RELA;ENTPD3;TYK2;PIK3CA;IRAK4;TRAF6;PSMD4;IFNA17;MDM2;IRAK1;IFNA21;CYCS;CHUK;HLA-DPB1;OAS1;TLR2;MAP2K4;RBPJ;TRAF3;IRF9;APAF1;CD247;IFNAR1;MAP2K3;AKT3;HLA-DOB;PSMD2;PSMD3;BLNK;MAPK8;CCND3;RAC1;CCNE1;BAX;CDK4;JAK1;CDK2;CCND2;HDAC1;PSMC5;HLA-DRB3;CD58
